address,protocol_type,label,protocol
0x7f7d4dfd9733ae12e6a5991d42af16418f227b6e,derivatives,crUSDC Rewards Pool,barnbridge
0xea32e4e751d49757906e1153ef7a30fcab1b6462,derivatives,crUSDT Rewards Pool,barnbridge
0xd30c763ab439316ac59ed4666e0f45f930c2fcb2,derivatives,stkAAVE-USD-1w-junToken,barnbridge
0x0b2bcde6a404c53c05a6c0f5402daed4f2dd5779,derivatives,stkAAVE-USD-1w-poolAddress,barnbridge
0x54961dd499012180bb253a81ede497163ba1cef5,derivatives,stkAAVE-USD-1w-senToken,barnbridge
0x55c1159b2e1ae9bda73409c7af07a8a13a6e34b8,derivatives,xSUSHI-USD-1w-junToken,barnbridge
0xeca0ffc5e3566e9dad05f206f2ca1ff0174af476,derivatives,xSUSHI-USD-1w-poolAddress,barnbridge
0x3f0eb829e03c5be99467bc712839c0c9c6f4395c,derivatives,xSUSHI-USD-1w-senToken,barnbridge
0xc64c4cba055efa614ce01f4bad8a9f519c4f8fab,lending,Base0bps_Slope2000bps,compound
0x0c3f8df27e1a00b47653fde878d68d35f00714c0,lending,Base200bps_Slope1000bps,compound
0x6bc8fe27d0c7207733656595e73c0d5cf7afae36,lending,Base200bps_Slope2000bps_Jump20000bps_Kink90,compound
0x40c0c2c565335fa9c4235ac8e1cbfe2c97bac13a,lending,Base200bps_Slope2000bps_Jump8000bps_Kink90,compound
0x5562024784cc914069d67d89a28e3201bf7b57e7,lending,Base200bps_Slope222bps_Kink90_Jump40,compound
0xbae04cbf96391086dc643e842b517734e214d698,lending,Base200bps_Slope3000bps,compound
0xa1046abfc2598f48c44fb320d281d3f3c0733c9a,lending,Base500bps_Slope1200bps,compound
0xd928c8ead620bb316d2cefe3caf81dc2dec6ff63,lending,Base500bps_Slope1500bps,compound
0xc00e94cb662c3520282e6f5717214004a7f26888,lending,COMP,compound
0xd513d22422a3062bd342ae374b4b9c20e0a9a074,lending,CompoundLens,compound
0xdcbdb7306c6ff46f77b349188dc18ced9df30299,lending,CompoundLens,compound
0x54a06047087927d9b0fb21c1cf0ebd792764ddb8,lending,CrowdProposalFactory,compound
0xb5212a2fa63c1863b9e8670e2a6d420d0309c502,lending,CrowdProposalFactory,compound
0x000000007675b5e1da008f037a0800b309e0c493,lending,DSR_Kink_9000bps_Jump_12000bps_AssumedRF_20000bps,compound
0xec163986cc9a6593d6addcbff5509430d348030f,lending,DSR_Kink_9000bps_Jump_12000bps_AssumedRF_500bps,compound
0xfed941d39905b23d6faf02c8301d40bd4834e27f,lending,DSR_Updateable,compound
0xc0da01a04c3f3e0be433606045bb7017a7323e38,lending,GovernorAlpha,compound
0xc0da02939e1441f497fd74f78ce7decb17b66529,lending,GovernorBravo,compound
0xd956188795ca6f4a74092ddca33e0ea4ca3a1395,lending,IRM_COMP_Updateable,compound
0xd88b94128ff2b8cf2d7886cd1c1e46757418ca2a,lending,IRM_UNI_Updateable,compound
0xd8ec56013ea119e7181d231e5048f90fbbe753c0,lending,IRM_USDC_Updateable,compound
0xfb564da37b41b2f6b6edcc3e56fbf523bd9f2012,lending,IRM_USDT_Updateable,compound
0xf859a1ad94bcf445a406b892ef0d3082f4174088,lending,Maximillion,compound
0x3c6809319201b978d821190ba03fa19a3523bd96,lending,Poster,compound
0xc629c26dced4277419cde234012f8160a0278a79,lending,PriceData,compound
0x6d2299c48a8dd07a872fdd0f8233924872ad1071,lending,PriceFeed,compound
0x922018674c12a7f0d394ebeef9b58f186cde13c1,lending,PriceFeed,compound
0x83563ba7f1b093aae57fe876f8d870f8a1508886,lending,PriceFeedPoster,compound
0x02557a5e05defeffd4cae6d83ea3d173b272c904,lending,PriceOracle,compound
0xddc46a3b076aec7ab3fc37420a8edd2959764ec4,lending,PriceOracleProxy,compound
0x2775b1c75658be0f640272ccb8c72ac986009e38,lending,Reservoir,compound
0x62f18c451af964197341d3c86d27e98c41bb8fcc,lending,StdComptroller,compound
0xf592ef673057a451c49c9433e278c5d59b56132c,lending,StdComptrollerG2,compound
0x9d0a0443ff4bb04391655b8cd205683d9fa75550,lending,StdComptrollerG3,compound
0xaf601cbff871d0be62d18f79c31e387c76fa0374,lending,StdComptrollerG4,compound
0x7b5e3521a049c8ff88e6349f33044c6cc33c113c,lending,StdComptrollerG5,compound
0x97bd4cc841fc999194174cd1803c543247a014fe,lending,StdComptroller_2_6,compound
0x6d903f6003cca6255d85cca4d3b5e5146dc33925,lending,Timelock,compound
0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,lending,Unitroller,compound
0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,lending,cAAVE,compound
0xa035b9e130f2b1aedc733eefb1c67ba4c503491f,lending,cAAVEDelegate,compound
0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,lending,cBAT,compound
0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,lending,cCOMP,compound
0x338f7e5d19d9953b76dd81446b142c2d9fe03482,lending,cCOMPDelegate,compound
0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,lending,cDAI,compound
0xbb8be4772faa655c255309afc3c5207aa7b896fd,lending,cDaiDelegate,compound
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,lending,cETH,compound
0xface851a4921ce59e912d19329929ce6da6eb0c7,lending,cLINK,compound
0x24aa720906378bb8364228bddb8cabbc1f6fe1ba,lending,cLINKDelegate,compound
0x95b4ef2869ebd94beb4eee400a99824bf5dc325b,lending,cMKR,compound
0x158079ee67fce2f58472a96584a73c7ab9ac95c1,lending,cREP,compound
0xf5dce57282a584d2746faf1593d3121fcac444dc,lending,cSAI,compound
0x4b0181102a0112a2ef11abee5563bb4a3176c9d7,lending,cSUSHI,compound
0x12392f67bdf24fae0af363c24ac620a2f67dad86,lending,cTUSD,compound
0xce526fa199d2f772abbc5b40b3284cdab1b8e6de,lending,cTUSDDelegate,compound
0x35a18000230da775cac24873d00ff85bccded550,lending,cUNI,compound
0x39aa39c021dfbae8fac545936693ac917d5e7563,lending,cUSDC,compound
0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9,lending,cUSDT,compound
0x976aa93ca5aaa569109f4267589c619a097f001d,lending,cUsdtDelegate,compound
0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,lending,cWBTC,compound
0xccf4429db6322d5c611ee964527d42e5d685dd6a,lending,cWBTC2,compound
0x80a2ae356fc9ef4305676f7a3e2ed04e12c33946,lending,cYFI,compound
0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,lending,cZRX,compound
0xf2e5db36b0682f2cd6bc805c3a4236194e01f4d5,lending,wbtc2_irm,compound
0xa1bc2cf69d474b39b91665e24e7f2606ed142991,assets,Airdrop Factory,convex
0x25e12482a25cf36ec70fda2a09c1ed077fc21616,assets,Arbitrator Vault,convex
0xf403c135812408bfbe8713b5a23a04b3d48aae31,assets,Booster,convex
0x8014595f2ab54cd7c604b00e9fb932176fdc86ae,assets,CRV Depositor,convex
0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,assets,CVX,convex
0xd18140b4b819b895a3dba5442f959fa44994af50,assets,CVX Locker (vlCVX),convex
0xcf50b810e57ac33b91dcf525c6ddd9881b139332,assets,CVX Rewards,convex
0xe096ccec4a1d36f191189fe61e803d8b2044dfc3,assets,CVXStakingProxy,convex
0x92cf9e5e4d1dfbf7da0d2bb3e884a68416a65070,assets,Claim Zap,convex
0x5f465e9fcffc217c5849906216581a657cd60605,assets,Convex MasterChef,convex
0xae5f315a5b5dd4dbacd38862562a51490e500183,assets,Pool Manager,convex
0xedccb35798fae4925718a43cc608ae136208aa8d,assets,Reward Factory,convex
0x877288c4e6eba4f635ba7428706447353b47de75,assets,Stash Factory,convex
0x3c995e43e6ddd551e226f4c5544c77bfed147ab9,assets,Token Factory,convex
0x1389388d01708118b497f59521f6943be2541bb7,assets,Treasury Vault,convex
0xe98984ad858075813ada4261af47e68a64e28fcc,assets,Vested Escrow,convex
0x989aeb4d175e16225e39e87d0d97a3360524ad80,assets,Voter Proxy,convex
0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,assets,cvxCRV,convex
0x3fe65692bfcd0e6cf84cb1e7d24108e434a7587e,assets,cvxCRV Rewards,convex
0xdecc7d761496d30f30b92bdf764fb8803c79360d,assets,vlcvxExtraRewards,convex
0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,dex,3poolCurve token address,curvefinance
0x73ab2bd10ad10f7174a1ad5afae3ce3d991c5047,dex,adapter address,curvefinance
0xaeade605d01fe9a8e9c4b3aa0130a90d62167029,dex,adapter address,curvefinance
0x3b3ac5386837dc563660fb6a0937dfaa5924333b,dex,bCurve token address,curvefinance
0x845838df265dcd2c412a1dc9e959c7d08537f8a2,dex,cCurve token address,curvefinance
0xa50ccc70b6a011cffddf45057e39679379187287,dex,deposit address,curvefinance
0xa79828df1850e8a3a3064576f380d90aecdd3359,dex,deposit address,curvefinance
0xac795d2c97e60df6a99ff1c814727302fd747a80,dex,deposit address,curvefinance
0xb6c057591e073249f2d9d88ba59a46cfc9b59edb,dex,deposit address,curvefinance
0xbbc81d23ea2c3ec7e56d39296f0cbb648873a5d3,dex,deposit address,curvefinance
0xeb21209ae4c2c9ff2a86aca31e123764a3b6bc06,dex,deposit address,curvefinance
0xfcba3e75865d2d561be8d220616520c171f12851,dex,deposit address,curvefinance
0x4c18e409dc8619bfb6a1cb56d114c3f592e0ae79,dex,gauge address,curvefinance
0x64e3c23bfc40722d3b649844055f1d51c1ac041d,dex,gauge address,curvefinance
0x69fb7c45726cfe2badee8317005d3f94be838840,dex,gauge address,curvefinance
0x705350c4bcd35c9441419ddd5d2f097d7a55410f,dex,gauge address,curvefinance
0x7ca5b0a2910b33e9759dc7ddb0413949071d7575,dex,gauge address,curvefinance
0xa90996896660decc6e997655e065b23788857849,dex,gauge address,curvefinance
0xb1f2cdec61db658f091671f5f199635aef202cac,dex,gauge address,curvefinance
0xbfcf63294ad7105dea65aa58f8ae5be2d9d0952a,dex,gauge address,curvefinance
0xc5cfada84e902ad92dd40194f0883ad49639b023,dex,gauge address,curvefinance
0xfa712ee4788c042e2b7bb55e6cb8ec569c4530c1,dex,gauge address,curvefinance
0xd2967f45c4f384deea880f807be904762a3dea07,dex,gusdCurve token address,curvefinance
0x5b5cfe992adac0c9d48e05854b2d91c73a003858,dex,husdCurve token address,curvefinance
0x6d65b498cb23deaba52db31c93da9bffb340fb8f,dex,linkusdCurve token address,curvefinance
0x1aef73d49dedc4b1778d0706583995958dc862e6,dex,musdCurve token address,curvefinance
0xd905e2eaebe188fc92179b6350807d8bd91db0d8,dex,pCurve token address,curvefinance
0x49849c98ae39fff122806c06791fa73784fb3675,dex,renCurve token address,curvefinance
0xc25a3a3b969415c80451098fa907ec722572917f,dex,sCurve token address,curvefinance
0x075b1bb99792c9e1041ba13afef80c91a1e70fb3,dex,sbtcCurve token address,curvefinance
0x06364f10b501e868329afbc005b3492902d6c763,dex,swap address,curvefinance
0x071c661b4deefb59e2a3ddb20db036821eee8f4b,dex,swap address,curvefinance
0x0f9cb53ebe405d49a0bbdbd291a65ff571bc83e1,dex,swap address,curvefinance
0x3e01dd8a5e1fb3481f0f589056b428fc308af0fb,dex,swap address,curvefinance
0x3ef6a01a0f81d6046290f3e2a8c5b843e738e604,dex,swap address,curvefinance
0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,dex,swap address,curvefinance
0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a,dex,swap address,curvefinance
0x4ca9b3063ec5866a4b82e437059d2c43d1be596f,dex,swap address,curvefinance
0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956,dex,swap address,curvefinance
0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c,dex,swap address,curvefinance
0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27,dex,swap address,curvefinance
0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714,dex,swap address,curvefinance
0x8474ddbe98f5aa3179b3b3f5942d724afcdec9f6,dex,swap address,curvefinance
0x93054188d876f558f4a66b2ef1d97d16edf0895b,dex,swap address,curvefinance
0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56,dex,swap address,curvefinance
0xa5407eae9ba41422680e2e00537571bcc53efbfd,dex,swap address,curvefinance
0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,dex,swap address,curvefinance
0xe7a24ef0c5e95ffb0f6684b813a78f2a3ad7d171,dex,swap address,curvefinance
0x9fc689ccada600b6df723d9e47d84d76664a1f23,dex,tCurve token address,curvefinance
0x97e2768e8e73511ca874545dc5ff8067eb19b787,dex,usdkCurve token address,curvefinance
0x4f3e8f405cf5afc05d68142f3783bdfe13811522,dex,usdnCurve token address,curvefinance
0xdf5e0e81dff6faf3a7e52ba697820c5e32d806a8,dex,yCurve token address,curvefinance
0x99b0599952a4fd2d1a1561fa4c010827ead30354,derivatives,Chainlink Adapter,dydx
0x0fd829c3365a225fb9226e75c97c3a114bd3199e,derivatives,Claims Proxy,dydx
0xe710ced57456d3a16152c32835b5fb4e72d9ea5b,derivatives,Community Treasury,dydx
0x9d51599a6b10f562619d8ef2efdca1b68ae80d03,derivatives,Community Treasury Proxy Admin,dydx
0x08a90fe0741b7def03fb290cc7b273f1855767d8,derivatives,Community Treasury Vester ,dydx
0x7e9b1672616ff6d6629ef2879419aae79a9018d2,derivatives,DydxGovernor,dydx
0x90dfd35f4a0bb2d30cdf66508085e33c353475d9,derivatives,GovernanceStrategy,dydx
0x5aa653a076c1dbb47cec8c1b4d152444cad91941,derivatives,Liquidity Staking,dydx
0xac5d8bcd13da463bea96c75f9085c4e40037f790,derivatives,Liquidity Staking Proxy Admin,dydx
0xecae9bf44a21d00e2350a42127a377bf5856d84b,derivatives,Long Timelock Executor,dydx
0x01d3348601968ab85b4bb028979006eac235a588,derivatives,Merkle Distributor ,dydx
0x6c5cd3ad7a16ae207d221908e6b997d9b0dcd7b0,derivatives,Merkle Distributor Proxy Admin,dydx
0xd98e7a71bacb6f11438a8271ddb2efd7f9361f52,derivatives,Merkle-Pauser Timelock Executor,dydx
0x639192d54431f8c816368d3fb4107bc168d0e871,derivatives,Rewards Treasury,dydx
0x40d6992cbd03e0dc1c2de9606d29cb245e737a5d,derivatives,Rewards Treasury Proxy Admin,dydx
0xb9431e19b29b952d9358025f680077c3fd37292f,derivatives,Rewards Treasury Vester ,dydx
0x65f7ba4ec257af7c55fd5854e5f6356bbd0fb8ec,derivatives,Safety Module,dydx
0x6aad0bcfbd91963cf2c8fb042091fd411fb05b3c,derivatives,Safety Module Proxy Admin,dydx
0x64c7d40c07efabec2aafdc243bf59eaf2195c6dc,derivatives,Short Timelock Executor,dydx
0x0db9b3f7dd83e29c9bece8e5e1089ba4369e694a,derivatives,StarkEx Helper Governor ,dydx
0xfcaac0f14dea11ede11afcb875f29130e1ad5ec0,derivatives,StarkEx Remover Governor V2,dydx
0xe16718eace44e0cb06b9cd164490a69a6425d1e3,derivatives,StarkProxy Proxy Admin [0],dydx
0x78e899e576c3565c3219dbc9ea5042a9dbed36d3,derivatives,StarkProxy Proxy Admin [1],dydx
0x15774d4555fefd57c9fc8b11c8beba993eafcc13,derivatives,StarkProxy Proxy Admin [2],dydx
0x4d9460e5c958f46a1fe129954a069a37972f16ea,derivatives,StarkProxy Proxy Admin [3],dydx
0xfa45dcdbec82c94082d283b62506320db8632054,derivatives,StarkProxy Proxy Admin [4],dydx
0x0b2b08ac98a1568a34208121c26f4f41a9e0fbb6,derivatives,StarkProxy [0],dydx
0x3e6e9efb0a677a24f47093a22044dc5451a028cf,derivatives,StarkProxy [1],dydx
0xcb7fa3a2f47b62293cc2e1a4c7752fc72e49fce2,derivatives,StarkProxy [2],dydx
0x16bec2d9a010e7d8b2d576d17893c52ddbfe4c06,derivatives,StarkProxy [3],dydx
0x531f3be462f10386d01fbed7fad1d20a61ce7874,derivatives,StarkProxy [4],dydx
0xa306989ba6bcacdeccf3c0614fff2b8c668e3cae,derivatives,Starkware Priority Timelock Executor,dydx
0x92d6c1e31e14520e676a687f0a93788b716beff5,derivatives,dYdX Token,dydx
0x8d5ed43dca8c2f7dfb20cf7b53cc7e593635d7b9,assets,Core,fei
0x243c601cc5daa3ac250b14509804188347bd2afb,assets,Cream FEI PCV Deposit,fei
0xe1578b4a32eaefcd563a9e6d0dc02a4213f673b7,assets,EthBondingCurve,fei
0xb72dded4fa321e093e2083b596404a56ffc5b574,assets,EthPCVDepositAdapter,fei
0xa08a721dfb595753fff335636674d76c455b275c,assets,EthReserveStabilizer,fei
0x0760dfe09bd6d04d0df9a60c51f01ecedceb5132,assets,EthUniswapPCVController,fei
0x5d6446880fcd004c851ea8920a628c70ca101117,assets,EthUniswapPCVDeposit,fei
0x152d13e62952a7c74c536bb3c8b7bd91853f076a,assets,FEI-3CRV Curve Pool,fei
0x94b0a3d511b6ecdb17ebf877278ab030acb0a878,assets,FEI-ETH UniV2 Pair,fei
0x9928e4046d7c6513326ccea028cd3e7a91c7590a,assets,FEI-TRIBE UniV2 Pair,fei
0x956f47f50a910163d8bf957cf5846d573e7f87ca,assets,Fei,fei
0x0bef27feb58e857046d630b2c03dfb7bae567494,assets,Fei DAO,fei
0xd51dba7a94e1adea403553a8235c302cebf41a3c,assets,Fei DAO Timelock,fei
0x639572471f2f318464dc01066a56867130e45e25,assets,Fei DAO Timelock old,fei
0xe087f94c3081e1832dc7a22b48c6f2b5faae579b,assets,Fei DAO old,fei
0x7e9ce3caa9910cc048590801e64174957ed41d43,assets,FeiRari DAI (fDAI-8),fei
0xede47399e2aa8f076d40dc52896331cba8bd40f7,assets,FeiRari DAI Interest Rate Model,fei
0xbb025d470162cc5ea24daf7d4566064ee7f5f111,assets,FeiRari ETH (fETH-8),fei
0xbab47e4b692195bf064923178a90ef999a15f819,assets,FeiRari ETH Interest Rate Model,fei
0xd8553552f8868c1ef160eedf031cf0bcf9686945,assets,FeiRari FEI (fFEI-8),fei
0x8f47be5692180079931e2f983db6996647aba0a5,assets,FeiRari FEI Interest Rate Model,fei
0x37349d9cc523d28e6abfc03fc5f44879bc8bffd9,assets,FeiRari FEI PCV Deposit,fei
0xfd3300a9a74b3250f1b2abc12b47611171910b07,assets,FeiRari TRIBE (fTRIBE-8),fei
0x075538650a9c69ac8019507a7dd1bd879b12c1d7,assets,FeiRari TRIBE Interest Rate Model,fei
0x18305daae09ea2f4d51faa33318be5978d251abd,assets,FeiStakingRewards,fei
0x1434f99edb2bd03decccfe21288767b8324b7403,assets,Fuse Pool 24 FEI PCV Deposit,fei
0xb51f09b6f103d697dc5d64dc904ad6a2dad39987,assets,Fuse Pool 6 FEI PCV Deposit,fei
0x74b235fef146cdb5be0d3786a9f3774674b3615e,assets,Fuse Pool 7 FEI PCV Deposit,fei
0xbffb152b9392e38cddc275d818a3db7fe364596b,assets,GenesisGroup,fei
0xb1410aece2c65fe9e107c58b5aa32e91b18f0bc7,assets,RatioPCVController,fei
0xfc1ad6eb84351597cd3b9b65179633697d65b920,assets,RatioPCVController old,fei
0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,assets,Tribe,fei
0x087f35bd241e41fc28e43f0e8c58d283dd55bd65,assets,UniswapOracle,fei
0x683923db55fead99a79fa01a27eec3cb19679cc3,assets,aFei,fei
0xd89cf9e8a858f8b4b31faf793505e112d6c17449,assets,aFeiStableDebt,fei
0xc2e10006accab7b45d9184fcf5b7ec7763f5baae,assets,aFeiVariableDebt,fei
0x5b86887e171bae0c2c826e87e34df8d558c079b9,assets,aaveEthPCVDeposit,fei
0x43ef03755991056681f01ee2182234ef6af1f658,assets,aaveEthPCVDepositWrapper,fei
0xb3d63876d95d3a5e591d4de536dc410b97244086,assets,aaveEthPCVDripController,fei
0xafbd7bd91b4c1dd289ee47a4f030fbedfa7abc12,assets,aaveFeiPCVDeposit,fei
0xfac571b6054619053ac311da8112939c9a374a85,assets,aaveFeiPCVDepositWrapper,fei
0x126ad2b5341a30d8115c443b3158e7661e4fad26,assets,aavePassthroughETH,fei
0x1267b39c93711dd374deab15e0127e4adb259be0,assets,aaveRaiPCVDepositWrapper,fei
0xdee5c1662bbff8f80f7c572d8091bf251b3b0dab,assets,aaveTribeIncentivesController,fei
0xff865335401f12b88fa3ff5a3a51685a7f224191,assets,aaveTribeIncentivesControllerImpl,fei
0x7ac2ab8143634419c5bc230a9f9955c3e29f64ef,assets,agEurAngleUniswapPCVDeposit,fei
0xf89ce5ed65737da8440411544b0499c9fad323b2,assets,angleAgEurFeiPool,fei
0x53b981389cfc5dcda2dc2e903147b5dd0e985f44,assets,anglePoolManager,fei
0xbcb307f590972b1c3188b7916d2969cf75309dc6,assets,angleStakingRewards,fei
0x61be49dfbd869a601fea076e1a1379903e61a895,assets,autoRewardsDistributor,fei
0x7e28ba7a2d52af88242e588d868e927119ba45db,assets,balDepositWrapper,fei
0xde0407851aec6f073a63d27c7d29805ccd59d3e0,assets,balUsdCompositeOracle,fei
0x10a19e7ee7d7f8a52822f6817de8ea18204f2e4f,assets,balancerAdmin,fei
0xb783c0e21763bef9f2d04e6499abfbe23adb7e1f,assets,bondingCurve,fei
0x7261d245454daa070c77b2a26ea192e3a4c8f655,assets,chainlinkBALEthOracle,fei
0xde02522cdc4959117fe839a7326d80f9858f383c,assets,chainlinkCREAMEthOracle,fei
0x231ada12e273edf3fa54cbd90c5c1a73129d5bb9,assets,chainlinkDaiUsdOracleWrapper,fei
0xb594d2bd55ede471e16b92ae6f7651648da871c3,assets,chainlinkDpiUsdOracleWrapper,fei
0xcd3c40ae1256922ba16c7872229385e20bc8351e,assets,chainlinkEthUsdOracleWrapper,fei
0xfb3a062236a7e08b572f17bc9ad2bbc2becb87b1,assets,chainlinkEurUsdOracleWrapper,fei
0x7f0d2c2838c6ac24443d13e23d99490017bde370,assets,chainlinkFeiEthOracle,fei
0x060be7b51f78dffd04749332fd306ba1228e7444,assets,chainlinkFeiEthOracleWrapper,fei
0xe61d11ec732d556a26fb863b192052bea03ef8b5,assets,chainlinkLUSDOracle,fei
0x3d49573ee6afcbde606f8a1c2aa1c498048e7190,assets,chainlinkRaiEthOracleWrapper,fei
0x392b1d29edab680c5ca778d3a32b8284859bfbb0,assets,chainlinkRaiUsdCompositOracle,fei
0x061118ccabf0c2c62f05a2e3c2bd4379c0c70079,assets,chainlinkTribeEthOracleWrapper,fei
0xff6f59333cfd8f4ebc14ad0a0e181a83e655d257,assets,collateralizationOracle,fei
0x81de6ba8df84a4b679061952e171a27f096f3eae,assets,collateralizationOracleGuardian,fei
0x62378c316a6161a613d02e11f65290aed79b3ed5,assets,collateralizationOracleKeeper,fei
0xd1866289b4bd22d453fff676760961e0898ee9bf,assets,collateralizationOracleWrapper,fei
0x656aa9c9875eb089b11869d4730d6963d25e76ad,assets,collateralizationOracleWrapperImpl,fei
0x0639076265e9f88542c91dcdeda65127974a5ca5,assets,communalFarm,fei
0x8721f9eaba0b9081069970bcbce38763d3d4f28e,assets,compositeOracle,fei
0xe0f73b8d76d2ad33492f995af218b03564b8ce20,assets,compoundDaiPCVDeposit,fei
0xfde7077aaecdaf2c4b85261aa858c96a7e737a61,assets,compoundDaiPCVDepositWrapper,fei
0x4fcb1435fd42ce7ce7af3cb2e98289f79d2962b3,assets,compoundEthPCVDeposit,fei
0x0735e14d28ed395048d5fa4a8dbe6e6eb9fc0470,assets,compoundEthPCVDepositWrapper,fei
0xa84c8be28f3d560059339f06c6b6c5b23f53c58c,assets,compoundEthPCVDripController,fei
0xf56b0b80ea6e986364c50177d396b988c3e41094,assets,compoundPassthroughETH,fei
0x3a1838ac9eca864054bebb82c32455dd7d7fc89c,assets,creamDepositWrapper,fei
0x8c3b7a4320ba70f8239f83770c4015b5bc4e6f91,assets,creamFei,fei
0xff419bc27483edb94b7ad5c97b7fab5db323c7e0,assets,creamFeiPCVDepositWrapper,fei
0x2bdca027c7f57ed9ac1769ba3a3d64600578ba49,assets,creamUsdCompositeOracle,fei
0x06cb22615ba53e60d67bf6c341a0fd5e718e1655,assets,curveMetapool,fei
0xc0afe0e649e32528666f993ce63822c3840e941a,assets,daiBondingCurve,fei
0x2547d76e2447e67f29d6bfee5d46fdd2183c88e4,assets,daiBondingCurveWrapper,fei
0x673d140eed36385cb784e279f8759f495c97cf03,assets,defiPulseOTC,fei
0xbf5721c5e1c370f6f1a3e21b3972e0ace93a1e84,assets,dpiBondingCurve,fei
0x60b63ef8f461355207fe1d8102dda938bbd8c3fb,assets,dpiBondingCurveWrapper,fei
0x902199755219a9f8209862d09f1891cfb34f59a3,assets,dpiUniswapPCVDeposit,fei
0x3fe0ead3500e767f0f8bc2d3b5af7755b1b21a6a,assets,erc20Dripper,fei
0xac38ee05c0204a1e119c625d0a560d6731478880,assets,ethLidoPCVDeposit,fei
0xa271ff86426c7fdaaae72603e6ce68c892d69ed7,assets,ethLidoPCVDepositWrapper,fei
0x6cfed416f0729d5754f13fddf297789079208e2e,assets,ethOTCEscrow,fei
0xda079a280fc3e33eb11a78708b369d5ca2da54fe,assets,ethPCVDripper,fei
0x17305f0e18318994a57b494078cac866a857f7b6,assets,ethReserveStabilizer,fei
0xb24570bc46efdf97b4aa7f008b4268005eb7a27e,assets,ethReserveStabilizerWrapper,fei
0x0961d2a545e0c1201b313d14c57023682a546b9d,assets,ethTokemakPCVDeposit,fei
0x7fb1f6cb94f01ba03d2af5cc13c4c1e74b9b9ecc,assets,feiBalOtcEscrow,fei
0x107460564896377ba6cdcc7516c7eab65e32e360,assets,feiBuybackLens,fei
0xede4efcc5492cf41ed3f0109d60bc0543cfad23a,assets,feiLusdLBP,fei
0x5fc76f8fc3af2b19d45ac841252dce711ed448ff,assets,feiLusdLBPSwapper,fei
0x1f05b337cb16cea2a1c638ba9b9571f0cf4a5612,assets,feiLusdLens,fei
0x7eb88140af813294aedce981b6ac08fcd139d408,assets,feiOATimelockWrapper,fei
0x9b9fe1b732839a53948b02e5164c0a50fdf11e06,assets,feiOTCEscrow,fei
0xef1a94af192a88859eaf3f3d8c1b9705542174c5,assets,feiRewardsDistributor,fei
0xc1382fe6e17bcdbc3d35f73f5317fbf261ebeecd,assets,feiTribeLBP,fei
0x16ef9601076d45e8cc564cdd91e5df3ae83dd3b3,assets,feiTribeLBPSwapper,fei
0x3d1556e84783672f2a3bd187a592520291442539,assets,gUniFeiDaiLP,fei
0x4c895973334af8e06fd6da4f723ac24a5f259e6b,assets,governorAlphaBackup,fei
0xf06f65a6b7d2c401fcb8b3273d036d21fe2a5963,assets,indexCoopFusePoolDpi,fei
0x3dd3d945c4253bac5b4cc326a001b7d3f9c4dd66,assets,indexCoopFusePoolDpiPCVDeposit,fei
0x04281f6715dea6a8ebbce143d86ea506ff326531,assets,indexCoopFusePoolFei,fei
0xd6960adba53212bbe96e54a7afeda2066437d000,assets,indexCoopFusePoolFeiPCVDeposit,fei
0x0ee81df08b20e4f9e0f534e50da437d24491c4ee,assets,indexDelegator,fei
0xf352773f1d4d69deb4de8d0578e43b993ee76e5d,assets,kashiFeiDPI,fei
0x329efec40f58054fc2f2cd4fd65809f2be3e11c8,assets,kashiFeiEth,fei
0x18c9584d9ce56a0f62f73f630f180d5278c873b7,assets,kashiFeiTribe,fei
0xf2028069cd88f75fcbcfe215c70fe6d77cb80b10,assets,kashiFeiXSushi,fei
0x5052bfbb7972e702179f3eeed43b9213819b681a,assets,liquityFusePoolLusd,fei
0x8c51e4532cc745cf3dfec5cebd835d07e7ba1002,assets,liquityFusePoolLusdPCVDeposit,fei
0x0b36b0f351ea8383506f596743a2da7dca204cc3,assets,multisend,fei
0xb8f482539f2d3ae2c9ea6076894df36d1f632775,assets,multisig,fei
0x2374800337c6be8b935f96aa6c10b33f9f12bd40,assets,oneConstantOracle,fei
